"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00204619052702753
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00162656726533379
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0025671906693712
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00183904663822275
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00133320483166281
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00305432435504034
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0024367911153119
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00151289651207716
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00439323047545711
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00131027253668764
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00126774847870183
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00273792273498622
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0012449336886309
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.0011752968499607
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00271146478043028
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00151924375422011
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.001100901271174
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00281509084126026
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00414215207774142
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00360935427369533
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00654572118561488
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00124378109452736
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00121627184611353
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00291655086008186
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00772721172134331
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0113333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00645331759907025
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.0061915046796256
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00435755513929078
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00397269704644262
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00569010559042723
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00253807106598985
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00148644363405739
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00378468497663134
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00413429100628358
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00340162364415093
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.0014900101591602
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00136757925447393
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00361214584038832
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00257731958762887
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00178122773465331
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00313416041663338
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00753682768071258
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0103433333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00379696556316647
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00336576081909085
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00529360320080361
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00464221014492755
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00442288132347882
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0053935918602847
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0013000354812013
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00116759344396281
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00147358975588145
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00233373700676152
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00118558590571022
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0027994570749915
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00262475296442691
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00206456456456455
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00435355079850497
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00219348303706452
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00201900063139655
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00332395041025332
