date,temp,relHum
09/12/05,98.17991638183594,50.77983856201172
09/13/05,100.53617858886719,36.17063522338867
09/14/05,101.06864166259766,34.42588424682617
09/15/05,96.09151458740234,43.71546936035156
09/16/05,94.30142974853516,48.55036926269531
09/17/05,91.089019775390625,61.563331604003906
09/18/05,88.61095428466797,63.981876373291016
09/19/05,95.79008483886719,51.733978271484375
09/20/05,96.64232635498047,44.63177490234375
09/21/05,97.25917053222656,44.905975341796875
09/22/05,95.52032470703125,56.464542388916016
09/23/05,93.21892547607422,53.005859375
09/24/05,88.65018463134766,60.86759567260742
09/25/05,90.464324951171875,57.78688049316406
09/26/05,88.26261901855469,56.585693359375
09/27/05,90.12065124511719,47.72038269042969
09/28/05,91.7281494140625,46.470802307128906
09/29/05,92.250579833984375,52.04536819458008
09/30/05,91.87549591064453,49.935569763183594
10/01/05,90.091522216796875,55.0390739440918
10/02/05,88.024383544921875,57.45208740234375
10/03/05,88.28114318847656,55.68031311035156
10/04/05,91.38858795166016,52.09607696533203
10/05/05,90.4625244140625,52.005516052246094
10/06/05,89.9566650390625,52.680179595947266
10/07/05,90.43224334716797,55.56901550292969
10/08/05,89.837188720703125,55.27703857421875
10/09/05,89.765899658203125,55.62919235229492
10/10/05,91.9962158203125,50.13072204589844
10/11/05,89.64598846435547,58.50750732421875
10/12/05,93.93157196044922,37.47794723510742
10/13/05,97.65678405761719,21.653621673583984
10/14/05,99.80644989013672,18.50362205505371
10/15/05,100.34133911132812,14.923412322998047
10/16/05,102.4841079711914,15.663018226623535
10/17/05,102.3572769165039,17.898059844970703
10/18/05,99.9510726928711,17.777294158935547
10/19/05,99.45587158203125,16.943639755249023
10/20/05,96.32746887207031,21.70893096923828
10/21/05,96.014312744140625,24.30260467529297
10/22/05,93.20660400390625,36.3994140625
10/23/05,90.269287109375,58.86957931518555
10/24/05,96.938873291015625,13.715460777282715
10/25/05,93.415008544921875,24.98678207397461
10/26/05,92.39311981201172,41.561073303222656
10/27/05,97.8620834350586,17.96722412109375
10/28/05,95.87066650390625,27.258909225463867
10/29/05,97.078033447265625,29.72616958618164
10/30/05,92.351806640625,32.286109924316406
10/31/05,99.2686767578125,9.011401176452637
04/01/06,99.41544342041016,15.423298835754395
04/02/06,100.98612213134766,15.002228736877441
04/03/06,92.524383544921875,48.638099670410156
04/04/06,91.14617919921875,48.728755950927734
04/05/06,94.0547866821289,47.073020935058594
04/06/06,95.07261657714844,50.91582489013672
04/07/06,93.22606658935547,57.173458099365234
04/08/06,94.1023941040039,39.945255279541016
04/09/06,92.9516830444336,28.214067459106445
04/10/06,99.2817153930664,10.70816421508789
04/11/06,98.6231460571289,11.873615264892578
04/12/06,92.601043701171875,37.87794876098633
04/13/06,90.04866027832031,43.948917388916016
04/14/06,92.12724304199219,35.12354278564453
04/15/06,91.15740966796875,50.52735900878906
04/16/06,92.01575469970703,49.52383804321289
04/17/06,91.39263916015625,54.7655143737793
04/18/06,88.046600341796875,56.406368255615234
04/19/06,87.96498107910156,60.83193588256836
04/20/06,86.77245330810547,62.22001266479492
04/21/06,95.5558090209961,42.292816162109375
04/22/06,93.92877960205078,40.55438232421875
04/23/06,89.72620391845703,60.00597381591797
04/24/06,89.78766632080078,60.42158126831055
04/25/06,90.1726303100586,58.092735290527344
04/26/06,89.9655532836914,56.03083801269531
04/27/06,92.04541015625,55.682437896728516
04/28/06,93.28875732421875,53.070037841796875
04/29/06,92.7693099975586,57.470130920410156
