"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt",0.005,1000,"0.05",FALSE,0.00654926554361212,-0.0026137147223924,0.25,FALSE,1.41964930469467,1.60709075545362,0.391973100250348,0.391973100250348
"bivt",0.005,1000,"0.1",FALSE,0.00468668386504003,-0.00234102643992264,0.25,FALSE,1.17130546756037,1.32595718006104,0.32340398008265,0.32340398008265
"bivt",0.005,1000,"0.01",FALSE,0.0085644448571295,-0.00294207181121576,0.25,FALSE,1.69971976912383,1.9241399399045,0.469302119373463,0.469302119373463
"bivt",0.005,1000,"0.05",FALSE,0.00539952109649328,-0.00253907459030873,0.25,FALSE,1.39247433716101,1.50064983362798,0.361198671756095,0.361198671756095
"bivt",0.005,1000,"0.1",FALSE,0.00464317596357482,-0.00226908257012716,0.25,FALSE,1.21305991214564,1.30729745372078,0.314659751590745,0.314659751590745
"bivt",0.005,1000,"0.01",FALSE,0.00630553031842073,-0.00289931982451844,0.25,FALSE,1.6445919350711,1.7723533912891,0.426596316122829,0.42659631612283
"bivt",0.005,1000,"0.05",FALSE,0.00559293075932725,-0.00275329736942259,0.25,FALSE,1.43551845217646,1.59320981469804,0.392520995111181,0.392520995111181
"bivt",0.005,1000,"0.1",FALSE,0.00490889954341332,-0.00255834455556072,0.25,FALSE,1.29254100055545,1.43452632382564,0.353425954916017,0.353425954916017
"bivt",0.005,1000,"0.01",FALSE,0.00774802679182272,-0.00304139314536233,0.25,FALSE,1.72856833778959,1.9184511609497,0.472651092041446,0.472651092041446
"bivt",0.005,1000,"0.05",TRUE,0.00825428039098354,-0.00285265242928023,0.25,FALSE,2.01368997641197,2.2649980127316,0.451577755186932,0.451577755186932
"bivt",0.005,1000,"0.1",TRUE,0.00682292707144573,-0.00271869894088349,0.25,FALSE,1.82970073824926,2.05804696083975,0.410317457861465,0.410317457861465
"bivt",0.005,1000,"0.01",TRUE,0.0104289837548641,-0.00313457840822765,0.25,FALSE,2.34120970604855,2.63339212773785,0.525025319618995,0.525025319618995
"bivt",0.005,1000,"0.05",FALSE,0.00945415597873924,-0.00305382345840939,0.25,FALSE,2.03144492327847,2.21522482837663,0.499128735656767,0.499128735656767
"bivt",0.005,1000,"0.1",FALSE,0.00800653866140735,-0.00268839163706607,0.25,FALSE,1.73103419034539,1.88763666357904,0.425317416635318,0.425317416635318
"bivt",0.005,1000,"0.01",TRUE,0.012448565698727,-0.00334180483758738,0.25,FALSE,2.38542892368007,2.60123290447657,0.58610307817452,0.586103078174521
"bivt",0.005,1000,"0.05",FALSE,0.00505867613057029,-0.0025712076958534,0.25,FALSE,1.33489745576739,1.4384738300199,0.358161824136576,0.358161824136576
"bivt",0.005,1000,"0.1",FALSE,0.00439906651436971,-0.00239347083379677,0.25,FALSE,1.20324691425888,1.29660835724539,0.322839112349589,0.322839112349589
"bivt",0.005,1000,"0.01",FALSE,0.00751031034976132,-0.0029390640144347,0.25,FALSE,1.68809498012556,1.81907639497496,0.452927058018848,0.452927058018849
