"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00717660081270607,-0.00469241442605844,0.00717660081270607,-0.0034082799111935,1.64381718955939,0,0.217302071451311
"bivt",0.005,1000,"0.01",TRUE,0.0111568468182372,-0.00485188465040445,0.0111568468182372,-0.00423352004324941,1.64381718955939,0,0.217302071451311
"bivt",0.005,1000,"0.05",TRUE,0.0103860370435626,-0.0045075063419704,0.00657212348738807,-0.00342638761582252,1.16164755357725,0.284861354369163,0.278399859512519
"bivt",0.005,1000,"0.1",TRUE,0.0090433528599657,-0.00440523907870064,0.00556226583962901,-0.00309962395226372,1.16164755357725,0.284861354369163,0.278399859512519
"bivt",0.005,1000,"0.01",TRUE,0.0132523398975514,-0.00471834647830824,0.00872792296224303,-0.00410006258445118,1.16164755357725,0.284861354369163,0.278399859512519
"bivt",0.005,1000,"0.05",TRUE,0.00951542126427358,-0.00417292840802676,0.00591731723159421,-0.00361057403617017,0.518754705601067,0.284861354369163,0.35660258862043
"bivt",0.005,1000,"0.1",TRUE,0.00857409703441009,-0.00391626228186417,0.00520932984024652,-0.00317939179851757,0.518754705601067,0.284861354369163,0.35660258862043
"bivt",0.005,1000,"0.01",TRUE,0.011549962274728,-0.0045436763512206,0.00744753321550701,-0.00423340623511081,0.518754705601067,0.284861354369163,0.35660258862043
"bivt",0.005,1000,"0.05",TRUE,0.00877416655546351,-0.00458735651422973,0.00877416655546351,-0.00387728141500609,1.00092434158321,0,0.254779808189794
"bivt",0.005,1000,"0.1",TRUE,0.00747315963847686,-0.00444976992562643,0.00747315963847686,-0.00350293642860097,1.00092434158321,0,0.254779808189794
"bivt",0.005,1000,"0.01",TRUE,0.0113193445893346,-0.00479555692812447,0.0113193445893346,-0.0044437521873405,1.00092434158321,0,0.254779808189794
"bivt",0.005,1000,"0.05",TRUE,0.00989997965959333,-0.00445112007224341,0.00816052350929343,-0.00391714362079839,0.679477917595113,0.124138142375117,0.315731769592008
"bivt",0.005,1000,"0.1",TRUE,0.00880694998366027,-0.00427782318704734,0.00719509650367931,-0.00357525529852485,0.679477917595113,0.124138142375117,0.315731769592008
"bivt",0.005,1000,"0.01",TRUE,0.0125728807379085,-0.0046933043738909,0.0105213842811089,-0.00439493630863335,0.679477917595113,0.124138142375117,0.315731769592008
"bivt",0.005,1000,"0.05",TRUE,0.0149158412142667,-0.00471895451660779,0.00997907311897015,-0.00410200538428752,1.16164755357725,0.284861354369163,0.257803686548398
"bivt",0.005,1000,"0.1",TRUE,0.0131678373391317,-0.00463336663515005,0.00866436702264245,-0.00382853556797303,1.16164755357725,0.284861354369163,0.257803686548398
"bivt",0.005,1000,"0.01",TRUE,0.0187758722185925,-0.00484087458606239,0.0128822739445456,-0.00449156356040925,1.16164755357725,0.284861354369163,0.257803686548398
"bivt",0.005,1000,"0.05",TRUE,0.0179817355196168,-0.00390530443039812,0.00567248359226548,-0.00343402630540931,0.358031493607021,0.767030990351301,0.360116986046883
"bivt",0.005,1000,"0.1",TRUE,0.0163345485819474,-0.00361779391838462,0.00490754677752122,-0.00302273944974478,0.358031493607021,0.767030990351301,0.360116986046883
