"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","beta_frac_pos","beta_frac_neg","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.00995458495814896,-0.0045039915053345,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.036585069618929,0.927754202345347,-0.48748442952123,-0.100687658040791,0.0026,0.8618
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00976839908143344,-0.00388551661468955,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.036585069618929,0.606307778357255,-0.427037631999128,-0.200677813756048,0.0015,0.874
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00717022821192997,-0.00334947609820552,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.036585069618929,0.606307778357255,-0.427037631999128,-0.200677813756048,0.0015,0.874
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0117466915997779,-0.00448723519863828,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.036585069618929,0.606307778357255,-0.427037631999128,-0.200677813756048,0.0015,0.874
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00846523469061878,-0.00438290314347441,0.284861354369163,-0.181365606175397,-0.181365606175397,0.679477917595113,0.445584566363209,-1.04149030496331,-0.243670042924909,0.0061,0.9904
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00704414096705396,-0.00406413622211918,0.284861354369163,-0.181365606175397,-0.181365606175397,0.679477917595113,0.445584566363209,-1.04149030496331,-0.243670042924909,0.0061,0.9904
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0106720267683753,-0.00444253893634852,0.284861354369163,-0.181365606175397,-0.181365606175397,0.679477917595113,0.445584566363209,-1.04149030496331,-0.243670042924909,0.0061,0.9904
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00811383544569457,-0.00431044979747803,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.358031493607021,0.927754202345347,-0.48925281819553,-0.161315672763738,0.0013,0.9538
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00698294086383109,-0.00367125016538511,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.358031493607021,0.927754202345347,-0.48925281819553,-0.161315672763738,0.0013,0.9538
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0100469482237836,-0.00450723796848451,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.358031493607021,0.927754202345347,-0.48925281819553,-0.161315672763738,0.0013,0.9538
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00814830835067803,-0.00445303010737424,0.358031493607021,-0.181365606175397,0.227951590736905,0.358031493607021,0.445584566363209,-0.640789739982057,-0.174465226433988,0.0026,0.9156
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00725105048242788,-0.00390815024859603,0.358031493607021,-0.181365606175397,0.227951590736905,0.358031493607021,0.445584566363209,-0.640789739982057,-0.174465226433988,0.0026,0.9156
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0107342616288205,-0.00447698634458369,0.358031493607021,-0.181365606175397,0.227951590736905,0.358031493607021,0.445584566363209,-0.640789739982057,-0.174465226433988,0.0026,0.9156
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.0100356470173397,-0.00443857632462666,0.197308281612975,0.12562229150883,-0.0790363069473212,0.197308281612975,0.606307778357255,-0.359146479981561,-0.490809966421839,0.0028,0.951
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.0087197629149219,-0.00442735655431991,0.197308281612975,0.12562229150883,-0.0790363069473212,0.197308281612975,0.606307778357255,-0.359146479981561,-0.490809966421839,0.0028,0.951
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.012672188329167,-0.00449181414429923,0.197308281612975,0.12562229150883,-0.0790363069473212,0.197308281612975,0.606307778357255,-0.359146479981561,-0.490809966421839,0.0028,0.951
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00916852427865108,-0.00412499065539124,0.445584566363209,-0.283694905403472,0.0232929922807543,0.036585069618929,0.606307778357255,-0.350722749915189,-0.380389297053887,0.0023,0.9304
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00805430620378224,-0.00343980678822484,0.445584566363209,-0.283694905403472,0.0232929922807543,0.036585069618929,0.606307778357255,-0.350722749915189,-0.380389297053887,0.0023,0.9304
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0111527082948069,-0.00451578600103489,0.445584566363209,-0.283694905403472,0.0232929922807543,0.036585069618929,0.606307778357255,-0.350722749915189,-0.380389297053887,0.0023,0.9304
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00707728320456005,-0.00432355490500405,0.445584566363209,0.12562229150883,-0.283694905403472,0.518754705601067,0.445584566363209,-0.891436465876453,-0.917463904103036,0.0081,0.997
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00611352100328889,-0.00383788822052713,0.445584566363209,0.12562229150883,-0.283694905403472,0.518754705601067,0.445584566363209,-0.891436465876453,-0.917463904103036,0.0081,0.997
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.00906504463738355,-0.00447638432086796,0.445584566363209,0.12562229150883,-0.283694905403472,0.518754705601067,0.445584566363209,-0.891436465876453,-0.917463904103036,0.0081,0.997
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00946394827070179,-0.00435502450314921,0.445584566363209,-0.283694905403472,0.0232929922807543,0.036585069618929,0.606307778357255,-0.431230863507631,-0.264765646976744,0.0022,0.8908
