"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000210358209416278,-6.32759548421361e-05,7.82705686271166e-05,-4.95404112431392e-05,0.317741071359778,0.554424699977761,0.293975760256886,FALSE,13.2334587863141,14.2094571202091,0.625627154300859,0.625627154300859
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000187113694528076,-5.91384415996834e-05,6.49188583747121e-05,-4.38553834692987e-05,0.317741071359778,0.554424699977761,0.293975760256886,FALSE,12.005123452062,12.8905292009757,0.567556172851164,0.567556172851164
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.00025807231778013,-7.041312696208e-05,0.000105677677482262,-5.93470316334364e-05,0.317741071359778,0.554424699977761,0.293975760256886,FALSE,15.7201411401587,16.8795380755431,0.743187954527544,0.743187954527544
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000139125714248916,-6.12337789010824e-05,7.33204604870353e-05,-4.67344197541362e-05,0.317741071359778,0.321847160954418,0.28156680832763,FALSE,10.6177194538888,11.4963777197277,0.523470983215636,0.523470983215636
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000122886568774424,-5.68818391607166e-05,6.15501823285558e-05,-4.07547655888741e-05,0.317741071359778,0.321847160954418,0.28156680832763,FALSE,9.51868830216472,10.3063973947776,0.469286944912863,0.469286944912863
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000172109769781121,-6.84193495241794e-05,9.72275995060572e-05,-5.6607540677124e-05,0.317741071359778,0.321847160954418,0.28156680832763,FALSE,12.7585029305683,13.8143194934713,0.629015119718391,0.629015119718392
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000190655526735508,-5.71182849779996e-05,7.69484582487631e-05,-4.75480341991884e-05,0.201452301848106,0.496280315221925,0.2804542834366,FALSE,10.4932552270625,11.2273228299878,0.526649382435988,0.526649382435988
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000168560513406015,-5.26980955890286e-05,6.34972137892096e-05,-4.21413562586147e-05,0.201452301848106,0.496280315221925,0.2804542834366,FALSE,9.47639128856534,10.1393230182385,0.475613669147532,0.475613669147532
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000244064233407438,-6.39959542023581e-05,0.000109463196257713,-5.59606471452953e-05,0.201452301848106,0.496280315221925,0.2804542834366,FALSE,12.4453737786192,13.3160040548768,0.624624892167962,0.624624892167962
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000287907785749804,-5.2427094866722e-05,7.65784770585427e-05,-4.81980956751573e-05,0.0851635323364343,0.787002239001105,0.292820037564852,FALSE,12.1431375297111,12.9132798644311,0.570642395888605,0.570642395888605
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000260885238947708,-4.69888000491344e-05,6.4277615008728e-05,-4.22763629779061e-05,0.0851635323364343,0.787002239001105,0.292820037564852,FALSE,11.0121799634982,11.7105946826509,0.517495313130712,0.517495313130712
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000343083448706192,-6.34756786784562e-05,0.000101694844642406,-6.0228844689476e-05,0.0851635323364343,0.787002239001105,0.292820037564852,FALSE,14.8178892123506,15.7576697069469,0.696336987163222,0.696336987163222
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000171576726253881,-6.30406091410049e-05,7.5231642537804e-05,-4.92170414388671e-05,0.317741071359778,0.438135930466089,0.287664428793918,FALSE,11.7764164200645,12.8279619280954,0.58131473916361,0.58131473916361
