"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.00606735223122437,-0.00362242679215848,0.295784361432054
"bivt",0.005,1000,"0.1",TRUE,0.00515741250218626,-0.00328377002644422,0.295784361432054
"bivt",0.005,1000,"0.01",TRUE,0.00828254011205571,-0.0041373316741362,0.295784361432054
"bivt",0.005,1000,"0.05",TRUE,0.0102702596738239,-0.00517778988882218,0.234173222478479
"bivt",0.005,1000,"0.1",TRUE,0.00865142516800934,-0.00475634020086164,0.234173222478479
"bivt",0.005,1000,"0.01",TRUE,0.0139023155880859,-0.00587219800363506,0.234173222478479
"bivt",0.005,1000,"0.05",TRUE,0.00524502968432932,-0.00364389633532168,0.309689078420422
"bivt",0.005,1000,"0.1",TRUE,0.00456961874074746,-0.00326168658517291,0.309689078420422
"bivt",0.005,1000,"0.01",TRUE,0.00674711701125454,-0.00434753061063095,0.309689078420422
"bivt",0.005,1000,"0.05",TRUE,0.00800482964345456,-0.00442937203484508,0.228013357881515
"bivt",0.005,1000,"0.1",TRUE,0.00690845395097014,-0.00401025174226601,0.228013357881515
"bivt",0.005,1000,"0.01",TRUE,0.0105560406745471,-0.00501140392610283,0.228013357881515
"bivt",0.005,1000,"0.05",TRUE,0.00557831388435078,-0.00350873213170036,0.349534712980635
