"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00669867066597264,-0.00372639808561985,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.624788425248556,0.127900461173863,0.0048,0.605,FALSE,3.6444845526758,5.54199571916537,0.776562597489118,1.11758290079305
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00578962511310264,-0.00323493296482696,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.624788425248556,0.127900461173863,0.0048,0.605,FALSE,2.71774785315549,4.11633362123039,0.579043292560072,0.830087986740533
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.00849913106262121,-0.00447349823868352,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.624788425248556,0.127900461173863,0.0048,0.605,FALSE,7.14512978342193,10.9517136823859,1.52259864545895,2.22370793236369
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00868808303620718,-0.00415213630944187,0.036585069618929,0.0232929922807543,0.0232929922807543,-0.289098111691814,-0.324180470367518,0.0055,0.9306,FALSE,2.62470631101705,2.7809569855243,0.555739733457001,0.675711285443215
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.0065028800717126,-0.00361207695581559,0.036585069618929,0.0232929922807543,0.0232929922807543,-0.289098111691814,-0.324180470367518,0.0055,0.9306,FALSE,2.07141095874246,2.21475822636765,0.432850812521603,0.520331348548381
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0117789212192448,-0.00447215281440409,0.036585069618929,0.0232929922807543,0.0232929922807543,-0.289098111691814,-0.324180470367518,0.0055,0.9306,FALSE,3.16913345546343,3.32404358089931,0.672850056212933,0.814840628793688
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00738845265161543,-0.00441056903563124,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.414241589330301,0.18414945800998,0.0026,0.815,FALSE,4.77467925018291,6.24125669548376,1.10387302986296,1.43971801798696
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00643527615983873,-0.00435199171249509,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.414241589330301,0.18414945800998,0.0026,0.815,FALSE,4.45894320154588,5.83372484882431,1.03088809413105,1.34570955604312
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.00930739630991466,-0.0044751302145178,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.414241589330301,0.18414945800998,0.0026,0.815,FALSE,5.20971797629913,6.79559674106319,1.20444371596601,1.5675918406243
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0121968556668706,-0.0036407291483337,0.197308281612975,0.12562229150883,0.0232929922807543,0.145458339798711,0.196008823236523,0.0018,0.4708,FALSE,2.73279042486496,2.96547335419545,0.715383927628392,0.740678723378814
